projection_status,diagnostic_layer,diagnostic_class,edit_signature,target_count,source_type_count,total_occurrences,count_2020,count_2021,count_2022,count_2023,count_2024,count_2025,example_targets_json
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;SUB:NG>G;RULE_ONLY:Y;SUB:N>NG,3,3,3,1,1,0,1,0,0,"[""한국꼉영대학"", ""한국꼉제가"", ""한국꼉제신문사""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;SUB:NG>N;RULE_ONLY:N,1,1,3,0,0,1,0,0,2,"[""긴가민가핸는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>N;SUB:NG>N;SUB:M>NG;SUB:N>NG,2,2,3,0,1,0,0,1,1,"[""궁민건강보험공단"", ""궁민건강보험공다네서""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,CANDIDATE_ONLY:I;RULE_ONLY:L;RULE_ONLY:Y;RULE_ONLY:Y,2,2,2,0,0,1,1,0,0,"[""업쓸려며는"", ""업쓸려면""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,CANDIDATE_ONLY:I;RULE_ONLY:W,2,2,2,0,1,0,1,0,0,"[""마섭씀과"", ""업쓸까봐""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,CANDIDATE_ONLY:I;SUB:NG>N;RULE_ONLY:W,1,1,2,0,1,0,1,0,0,"[""시닙싸원과""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,CANDIDATE_ONLY:N;RULE_ONLY:EU_G,1,1,2,0,0,2,0,0,0,"[""이상으늬""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,CANDIDATE_ONLY:N;RULE_ONLY:Y,2,2,2,1,1,0,0,0,0,"[""이상엄냐"", ""이상으뇨""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,CANDIDATE_ONLY:N;SUB:M>B,2,2,2,0,1,0,0,1,0,"[""태릉입꾸"", ""태릉입꾸여게서""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,CANDIDATE_ONLY:NG;RULE_ONLY:W,2,2,2,0,1,0,0,0,1,"[""손해액꽈"", ""참치액꽈""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,CANDIDATE_ONLY:NG;RULE_ONLY:Y;SUB:NG>N,2,2,2,0,0,0,1,1,0,"[""리액쎠니라든가"", ""리액쎤까지""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,CANDIDATE_ONLY:NG;SUB:E>AE;RULE_ONLY:N,2,2,2,0,0,1,1,0,0,"[""남자애드리언는데"", ""여자애드리언는데""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,CANDIDATE_ONLY:NG;SUB:E>AE;SUB:N>NG,2,2,2,2,0,0,0,0,0,"[""남자애드리랑도"", ""여자애드리랑도""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,CANDIDATE_ONLY:NG;SUB:M>N,1,1,2,0,1,0,0,1,0,"[""심사위원분드리""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,CANDIDATE_ONLY:NG;SUB:N>NG,1,1,2,0,1,0,0,0,1,"[""호언장다믈""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;SUB:M>N;CANDIDATE_ONLY:Y,1,1,2,1,1,0,0,0,0,"[""취업쭌비생은""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:L;CANDIDATE_ONLY:Y,2,2,2,0,0,2,0,0,0,"[""설릉은"", ""융걸릉은""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:Y;CANDIDATE_ONLY:NG;SUB:N>Y,2,2,2,0,1,1,0,0,0,"[""물리치료사엳꺼든"", ""훌련사엳꾸나""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:Y;SUB:N>NG;CANDIDATE_ONLY:Y,1,1,2,0,0,0,1,1,0,"[""열령층은""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:M;CANDIDATE_ONLY:N,2,2,2,0,0,0,0,0,2,"[""엄무상으로는"", ""엄무상으로써""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:Y;SUB:NG>N;CANDIDATE_ONLY:I,1,1,2,0,0,0,0,2,0,"[""평균갑쓸""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:W;CANDIDATE_ONLY:NG;SUB:E>AE,2,2,2,0,0,0,0,0,2,"[""환차애게"", ""환차애글""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;CANDIDATE_ONLY:NG;SUB:N>Y;RULE_ONLY:Y,2,2,2,0,0,0,1,1,0,"[""변호사엳꺼드뇨"", ""형사엳꺼드뇨""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:W;CANDIDATE_ONLY:I,1,1,2,0,1,0,0,1,0,"[""결과갑쓸""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:Y;RULE_ONLY:W;RULE_ONLY:Y;CANDIDATE_ONLY:Y,1,1,2,0,0,0,0,1,1,"[""계회켱은""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:Y;SUB:N>NG;CANDIDATE_ONLY:Y,1,1,2,0,0,2,0,0,0,"[""또먕꿍은""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:M>N;CANDIDATE_ONLY:Y,1,1,2,0,2,0,0,0,0,"[""요단백쯩은""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:N>L;CANDIDATE_ONLY:Y,1,1,2,0,0,0,0,0,2,"[""등록쯩은""]"
hold_candidate_only_deletion_requires_policy,substantive_difference_candidate,mixed_or_cross_group_difference,SUB:NG>G;RULE_ONLY:Y;CANDIDATE_ONLY:Y,1,1,2,0,1,1,0,0,0,"[""흥국쌩명은""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:B;SUB:M>L;SUB:N>Y;SUB:NG>N,2,2,2,0,0,0,1,0,1,"[""압령만큼"", ""학씁류리라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:B;SUB:M>L;SUB:N>Y;SUB:NG>N;RULE_ONLY:W,1,1,2,2,0,0,0,0,0,"[""법류란과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:B;SUB:NG>N;RULE_ONLY:W,2,2,2,0,0,0,0,0,2,"[""급빨진과"", ""급빨진과는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:CH;SUB:J>W,2,2,2,1,1,0,0,0,0,"[""취드글취시글"", ""취취업또""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:G;RULE_ONLY:W,2,2,2,0,0,2,0,0,0,"[""취직꽈도"", ""취직꽈의""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:L;SUB:N>Y;SUB:N>NG;RULE_ONLY:N,2,2,2,0,1,0,0,1,0,"[""촤령장에서연나"", ""촤령장이썬나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:W;RULE_ONLY:EU_G,1,1,2,0,0,0,0,0,2,"[""최상위궈늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:W;RULE_ONLY:W,1,1,2,0,0,0,0,1,1,"[""최소화됨니다""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:W;SUB:E>AE;RULE_ONLY:Y,2,2,2,1,0,0,1,0,0,"[""취소돼쓰면"", ""취소됃쬬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:Y;RULE_ONLY:W,1,1,2,1,1,0,0,0,0,"[""촤령과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;RULE_ONLY:Y;RULE_ONLY:Y;RULE_ONLY:Y,2,2,2,0,0,2,0,0,0,"[""촤령하려면"", ""취지카려며뇨""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:CH;SUB:J>W;SUB:M>N;RULE_ONLY:Y,2,2,2,1,0,1,0,0,0,"[""최전방이며는"", ""취업쭌비생이시면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:D;RULE_ONLY:G,2,2,2,0,1,0,0,1,0,"[""뒫치닥꺼리"", ""먿쩍꼬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:D;RULE_ONLY:W;SUB:M>B,2,2,2,2,0,0,0,0,0,"[""갇춰입꼬"", ""갇춰입꼬서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:D;RULE_ONLY:W;SUB:NG>N,2,2,2,1,0,0,1,0,0,"[""낟춰주든가"", ""맏춴는가를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:D;RULE_ONLY:Y;RULE_ONLY:W,2,2,2,2,0,0,0,0,0,"[""부딛쳐봐쓸"", ""부딛쳐봐야""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:D;SUB:J>CH;SUB:J>W;RULE_ONLY:Y;RULE_ONLY:Y,1,1,2,0,1,0,0,1,0,"[""맏춰지려면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:D;SUB:N>NG,2,2,2,0,0,0,1,0,1,"[""타긷층드리"", ""프로에읻청담""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:D;SUB:NG>N,2,2,2,1,0,0,0,0,1,"[""몯치는구나"", ""핟치즈빅싸이즈순사린가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,single_rule_unit_missing_from_candidate,RULE_ONLY:EO,2,2,2,1,0,0,1,0,0,"[""주득쩌뭔"", ""프리즈뭑쓰""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:EO;SUB:M>N;RULE_ONLY:W,1,1,2,0,0,0,0,2,0,"[""기뭔봉과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:EO;SUB:M>N;SUB:NG>N,2,2,2,0,0,0,0,0,2,"[""저뭔분께"", ""저뭔분께서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:EU_G;SUB:N>NG;SUB:NG>N,2,2,2,0,0,2,0,0,0,"[""희망저긴가"", ""희망적끄민가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:B;SUB:P>H,1,1,2,0,0,0,0,1,1,"[""음식깝하고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:G;SUB:NG>N,2,2,2,0,1,0,0,1,0,"[""북끅꼬미라든가"", ""식끼세척끼라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:K;SUB:G>W;RULE_ONLY:W;SUB:E>AE,2,2,2,1,1,0,0,0,0,"[""핵까조콰돼"", ""핵까조콰됃따고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:G;RULE_ONLY:W;RULE_ONLY:W;RULE_ONLY:Y,2,2,2,0,0,1,0,0,1,"[""객꽌화시켜"", ""객꽌화시켜서""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:W;SUB:NG>N;RULE_ONLY:W;RULE_ONLY:W,2,2,2,0,1,0,0,1,0,"[""객꽌화되지"", ""객꽌화될""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:W;SUB:NG>N;SUB:NG>N,2,2,2,0,2,0,0,0,0,"[""객꽌저긴가"", ""객꽌저긴가에""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:G;RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:W,2,2,2,1,0,0,0,0,1,"[""식껸과"", ""유익뀬과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:H;RULE_ONLY:Y;RULE_ONLY:N,2,2,2,0,2,0,0,0,0,"[""다혈지리션나"", ""다혈지리션는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:I;RULE_ONLY:G,2,2,2,0,0,0,1,0,1,"[""뒤적뛰적꺼리고"", ""뒤적뛰적꺼리다가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>W;RULE_ONLY:G,2,2,2,0,1,0,0,1,0,"[""퀵꼬잉"", ""휘저퀴적꺼리고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>W;RULE_ONLY:PP,2,2,2,0,1,1,0,0,0,"[""구콰빵이"", ""구콰빵이나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>W;RULE_ONLY:Y;SUB:NG>N,2,2,2,1,0,0,0,1,0,"[""분시쾨계라든가"", ""서쾨서녀민가요""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>W;SUB:E>AE;RULE_ONLY:Y;RULE_ONLY:Y,2,2,2,1,1,0,0,0,0,"[""쾌저캐져쓰면"", ""쾌차하려며는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>Y;RULE_ONLY:EU_G,2,2,2,1,1,0,0,0,0,"[""바켸워늬"", ""트켸이늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>Y;RULE_ONLY:N,2,2,2,1,0,0,0,1,0,"[""바켸수연나"", ""시켸연는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:K;SUB:G>Y;SUB:NG>N,2,2,2,1,0,0,0,1,0,"[""시켼가"", ""트켸라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:G;SUB:NG>L;SUB:N>Y,1,1,2,0,2,0,0,0,0,"[""탈락류리""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:L;SUB:N>Y;SUB:NG>N,1,1,2,2,0,0,0,0,0,"[""글로장려그민가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:L;RULE_ONLY:W,2,2,2,0,0,0,1,0,1,"[""클러퐐동"", ""할륀""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:W;SUB:NG>N,2,2,2,1,0,1,0,0,0,"[""실래환가"", ""실뢰라든가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:Y;RULE_ONLY:P;SUB:B>Y,2,2,2,0,2,0,0,0,0,"[""불류표가"", ""불류표라기""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:Y;SUB:M>B,2,2,2,1,1,0,0,0,0,"[""돌려입끼"", ""빌려입꼬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;RULE_ONLY:Y;SUB:NG>N;RULE_ONLY:W,2,2,2,0,0,1,0,1,0,"[""발려인과"", ""열륜과""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:M>N;RULE_ONLY:Y,2,2,2,0,0,0,2,0,0,"[""설린병워네"", ""설린병워늘""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:M>NG;SUB:NG>N,2,2,2,0,0,0,1,0,1,"[""스케일링반는"", ""힐링반는다는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:N>Y;RULE_ONLY:EU_G,2,2,2,0,2,0,0,0,0,"[""동료들가늬"", ""동료부늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:NG>G;RULE_ONLY:W,2,2,2,1,0,0,1,0,0,"[""슬릭꽈"", ""클러치백꽈""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:L;SUB:NG>N;RULE_ONLY:L,1,1,2,0,2,0,0,0,0,"[""올라인클래스""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:N;RULE_ONLY:G;RULE_ONLY:Y,2,2,2,1,1,0,0,0,0,"[""언남중학꾜"", ""전남중학꾜""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;RULE_ONLY:P;SUB:B>Y;RULE_ONLY:EU_G,1,1,2,0,1,0,0,0,1,"[""건너펴늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:N;RULE_ONLY:Y;RULE_ONLY:EO;RULE_ONLY:Y;RULE_ONLY:G,1,1,2,0,2,0,0,0,0,"[""신논혀녁까지""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,multiple_segment_count_difference,RULE_ONLY:N;RULE_ONLY:Y;RULE_ONLY:Y,2,2,2,2,0,0,0,0,0,"[""옌나럐기하며는"", ""핸냐시면""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;RULE_ONLY:Y;SUB:NG>N,2,2,2,1,0,0,0,1,0,"[""만나셛따든가"", ""안내겨닌가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;SUB:M>P;SUB:B>Y;SUB:NG>N,2,2,2,0,1,1,0,0,0,"[""간편시긴가"", ""마즌펴넨가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;SUB:NG>K;SUB:G>W;SUB:E>AE;RULE_ONLY:W;SUB:E>AE,2,2,2,0,0,0,0,0,2,"[""완쾌됃따고"", ""완쾌됃따니까""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:N;SUB:NG>N;SUB:NG>N,1,1,2,0,0,0,0,1,1,"[""만난는가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:NG;SUB:M>P;SUB:B>Y;RULE_ONLY:N,2,2,2,2,0,0,0,0,0,"[""공표해놘는데"", ""수행평가연는데""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:NG;SUB:M>P;SUB:B>Y;SUB:N>NG,1,1,2,1,0,0,0,0,1,"[""감상평드를""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:EU_G;RULE_ONLY:M;RULE_ONLY:EU_G,1,1,2,1,0,0,1,0,0,"[""펴늬점마늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:G;RULE_ONLY:Y,1,1,2,0,1,1,0,0,0,"[""부평고등학꾜""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:L;RULE_ONLY:W;RULE_ONLY:W,2,2,2,0,0,0,0,1,1,"[""펼리화되겓따"", ""펼리화됨니다""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:W;RULE_ONLY:L;SUB:N>Y,1,1,2,0,0,0,2,0,0,"[""컴퓨터화룡""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:W;SUB:NG>N,2,2,2,0,0,0,1,0,1,"[""살펴봐썬는데요"", ""평화식땅인가""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;RULE_ONLY:Y;SUB:M>B,1,1,2,0,0,0,1,1,0,"[""평양냉면집또""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:G>K;RULE_ONLY:Y,1,1,2,0,0,0,0,1,1,"[""펴닙씨키려고""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:M>B,1,1,2,0,0,0,0,1,1,"[""불편스럽꼬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:N>NG;RULE_ONLY:L;SUB:B>P,2,2,2,2,0,0,0,0,0,"[""평창올림피게서"", ""평창올림피근""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:N>NG;RULE_ONLY:M,1,1,2,0,0,0,0,0,2,"[""평탄함마느로는""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:N>NG;RULE_ONLY:Y;RULE_ONLY:N,2,2,2,0,1,0,0,0,1,"[""평등해젼나"", ""평태겨기연나""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:N>NG;SUB:M>NG,2,2,2,0,0,0,0,0,2,"[""평생직짱보다"", ""평생직짱보단""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:NG>N;RULE_ONLY:W;RULE_ONLY:Y;SUB:NG>N,2,2,2,2,0,0,0,0,0,"[""표준과하견구소"", ""표준과하견구소에서도""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:P;SUB:B>Y;SUB:P>B,1,1,2,0,1,0,1,0,0,"[""컴퓨터바께""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,single_rule_unit_missing_from_candidate,RULE_ONLY:PP,1,1,2,0,0,0,0,0,2,"[""옥쑤수빵이""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:S;SUB:SS>Y;SUB:B>P;RULE_ONLY:Y;RULE_ONLY:Y,2,2,2,0,0,1,0,1,0,"[""쇼핑하려며는"", ""쇼핑하셛쬬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:EU_G,2,2,2,0,1,0,0,0,1,"[""진퇴양나늬"", ""출퇴그늬""]"
hold_no_unanimous_exact_context_donor,substantive_difference_candidate,mixed_or_cross_group_difference,RULE_ONLY:T;SUB:D>W;RULE_ONLY:W;RULE_ONLY:W,2,2,2,1,0,0,1,0,0,"[""퇴화되어쓸"", ""퇴화됨니다""]"
